epoch,trainLoss,trainTop5Acc,trainBatchTime,trainDataTime,valLoss,valTop5Acc,bleu1,bleu2,bleu3,bleu4
0,3.3831294447231963,61.46158480206872,0.24319787323474884,0.0007001061458140612,6.5596679889336444,30.48162775550587,0.7220789295064481,0.5263960926648561,0.376433465720858,0.25897355319646354
1,2.753671181261801,69.5084279328077,0.24178515374660492,0.00032675242982804775,6.887968896817114,30.805993111178864,0.7371105144203837,0.5440279524661098,0.3961088919950477,0.2799124318664077
2,2.603071243310494,71.45942262331886,0.2423071265220642,0.0003196335746906698,6.979352523893679,30.865333180406616,0.7350180090428385,0.5417156942429742,0.39519966425374087,0.27818642757334067
3,2.519728822793848,72.54998182754592,0.24680373072624207,0.00031140277860686183,7.02497153440517,31.135065417934396,0.7415051790696785,0.5489759134149785,0.40029840384728027,0.2834862942266921
4,2.4635412068679137,73.28110298885996,0.24511724710464478,0.0003153968136757612,7.08380781399671,30.939653534670335,0.7396144961563221,0.545796516967675,0.3959701382888008,0.27739579153099825
5,2.4224332812222045,73.82356321109998,0.24186958372592926,0.0003221591468900442,7.154685090289121,31.14024927643878,0.7449674645153925,0.5529780496423757,0.40469215022722127,0.2882718001530239
6,2.3910279463400212,74.23609632704321,0.24205468595027924,0.0003209268907085061,7.183742545757167,31.369779728880836,0.7487314486284384,0.5580043325155273,0.4107426866709439,0.2947608485274027
7,2.365013162923036,74.59279340136968,0.24402856826782227,0.0003658304922282696,7.1550510945544525,31.370025095125765,0.752255682034492,0.5601702143687486,0.41173134544738965,0.2953063699848526
8,2.3437182975984188,74.88138844349993,0.24348923563957214,0.0003534372663125396,7.217320547590666,31.533691771770307,0.7537361923326835,0.5632400790980124,0.41626195340651656,0.3009609938485243
9,2.32562169992866,75.13007153778834,0.24352990090847015,0.00036360096419230103,7.28625725212598,31.507912410098687,0.7532353502576827,0.5628985274570105,0.4151690299868548,0.2996118814511579
10,2.3091587489585783,75.3304968017586,0.24367189407348633,0.00036451604682952166,7.291277515944058,31.60769456820439,0.7550517496303598,0.5671827339355909,0.4202750133035911,0.3036024703655928
11,2.295434826037092,75.52571440872995,0.2436659038066864,0.0003726003342308104,7.334889980978838,31.496263636778664,0.7509204539017805,0.5632567248632337,0.4175652585724723,0.30161662402293266
12,2.283648669901136,75.69626755307851,0.24404247105121613,0.00036217563319951296,7.360954314041929,31.456166348640238,0.7575342204961258,0.5683067305848551,0.4212602452569321,0.3040495803880801
13,2.272421641825338,75.84808911742543,0.24388912320137024,0.0003610940184444189,7.394710869895937,31.60353464404045,0.7567783094098883,0.5666783358620279,0.42027861862048227,0.3053573807003955
14,2.2624219802865486,75.98829624241544,0.24195927381515503,0.00032725417986512184,7.4149592602468815,31.498044177718644,0.7537713265189802,0.5651655185462087,0.41902744473336107,0.3033995690274167
15,2.253812982794989,76.10366315141361,0.24210035800933838,0.0003286910359747708,7.366029366696259,31.582395629753176,0.7576334062589175,0.5682009672163822,0.4203585341939343,0.3041663745849432
16,2.245627633846816,76.21940631658843,0.24179339408874512,0.0003222806553822011,7.426603262433499,31.693027328836475,0.7580363249487043,0.5709603495290202,0.42481408056326114,0.3087791781058762
17,2.2380330332501113,76.33987377715101,0.24171194434165955,0.0003294795169495046,7.408268805817041,31.5590384562407,0.7569994317105513,0.5685780953098877,0.42262450035985155,0.3067376508737107
18,2.2311553232545163,76.40772959033619,0.24192796647548676,0.00032393683795817196,7.461915872356539,31.731952554862364,0.7578022479602898,0.5701694473210593,0.42335495431375153,0.3074130996390593
19,2.225145047906543,76.48618655055193,0.24204795062541962,0.000326517183566466,7.438207403769269,31.595232572558277,0.754730189964429,0.5666758452385047,0.42095995227347777,0.3054948633604619
20,2.206860674832443,76.77515097934754,0.6388325095176697,0.0002696382289286703,7.396312481915161,31.855218424436643,0.7589800610606461,0.5724036356256375,0.426209905817831,0.31087814464399804
21,2.1896650599955074,77.03741852449647,0.6386935114860535,0.0002892700140364468,7.441921944686742,32.00458032894079,0.7618957703927492,0.5760590701378068,0.43062212318056486,0.3149935286345886
22,2.1772406999569793,77.23431534258125,0.6390570402145386,0.0002728306862991303,7.423288581064397,32.01409322182225,0.7634949766333037,0.5781499877391094,0.43303872108433245,0.3170812676830558
23,2.1670737641959956,77.39362765494528,0.6388677954673767,0.0002811499871313572,7.366856241439931,32.1693577573725,0.7662998260343393,0.5833191164822424,0.43894137798206384,0.322335786160196
24,2.1577932843271457,77.53022077352757,0.6390244960784912,0.00026526040164753795,7.415045710874544,32.31506973922711,0.7670313887786534,0.5849173467514486,0.4398044873328295,0.32357236972460723
25,2.1491655484884893,77.65715424329547,0.639140248298645,0.00027795741334557533,7.391815156701288,32.19528676669956,0.768687840872634,0.5855743704606262,0.4396777936571852,0.3223593933918775
26,2.1414184636965587,77.77855287516232,0.6388006210327148,0.00028260890394449234,7.434905966890263,32.222620129049375,0.7673284174702212,0.5828910151378387,0.4372833456133411,0.32186918523985464
27,2.1340443503656106,77.88432243609046,0.6390538215637207,0.000277062994427979,7.394475188675732,32.3416326209951,0.7731082809844767,0.5905365982247408,0.4439760411286557,0.32692726625107515
28,2.1272576841552966,77.98911517126785,0.6388052701950073,0.00027752621099352837,7.422642427885163,32.26116158835241,0.7661796987359019,0.5834759977364165,0.4387079624492571,0.32319725982986736
29,2.1207008056135814,78.08890308141717,0.6376951336860657,0.0002307650283910334,7.445614394999389,32.21704336892985,0.770094407041035,0.5890274316892966,0.4440124001995896,0.32813874286702227
