epoch,trainLoss,trainTop5Acc,trainBatchTime,trainDataTime,valLoss,valTop5Acc,bleu1,bleu2,bleu3,bleu4
0,5.681767782593817,37.58688783552106,0.39063864946365356,0.001216513104736805,4.779987455655736,49.12551349872734,0.5274754758111847,0.29478884358179563,0.14585966444980925,0.0696578199402473
1,4.606641995742718,52.1205710400761,0.387780100107193,0.0007793349213898182,4.28582917344813,56.731784776199234,0.582342584052989,0.3532002135388576,0.19583059734870922,0.1034068017005998
2,4.233820079652753,57.31211934669969,0.3874642252922058,0.0008822539821267128,4.0408761797601365,60.021799149512844,0.6054498197367317,0.37755022917728187,0.21703969122117947,0.11916248921968971
3,4.012209928574478,60.2519184296656,0.3870382010936737,0.0010261632269248366,3.885588260779209,62.055839826887386,0.6221346524691875,0.39490055176824945,0.23339445033732423,0.1314355701661269
4,3.856035652621501,62.172760061971815,0.38692328333854675,0.0008093814831227064,3.780429447543804,63.378888364608606,0.6238115200804897,0.39903965111242407,0.23630076771382855,0.134133594236221
5,3.7337983685035088,63.7209433847351,0.38860297203063965,0.0007211857009679079,3.697920185983696,64.381654886425,0.6366730946591767,0.41227868252615596,0.24914773172441185,0.1445432885906405
6,3.6342000917377066,65.0581133072215,0.3870368003845215,0.0007477279286831617,3.633348908368006,65.2838098127284,0.6423912132137167,0.41610862738332527,0.25313190652547346,0.14755484633010071
7,3.5515968569230076,66.1856805672228,0.3877858817577362,0.0008399005746468902,3.5875036979247352,65.78854718551739,0.640211285319024,0.4168241111810231,0.25407364649777103,0.14734091700287982
8,3.4778702053648978,67.129316303288,0.38571375608444214,0.0007900953060016036,3.541642693476974,66.50121591472362,0.6444537603756183,0.421392074526747,0.2589521645085465,0.15267354287832985
9,3.4126294967519377,68.00863250259405,0.3875938653945923,0.0008066290174610913,3.507011876238595,66.97912357404604,0.648193175148822,0.42527144550339835,0.26211858265354804,0.15518586862603861
10,3.355474643829955,68.78949446690672,0.3880634307861328,0.0008224343182519078,3.4769879493447915,67.34803372739977,0.6485117799949695,0.42494320938110275,0.26088739417290047,0.15313988516621707
11,3.303696967197632,69.57543448298073,0.3865128755569458,0.0007585556013509631,3.451667364359082,67.76892782916785,0.6525697996143205,0.4295226071819766,0.2667477830768447,0.1585803291092312
12,3.255910751748182,70.24514779675508,0.38737964630126953,0.0007057586335577071,3.430972140355293,68.0841787486901,0.65384421899891,0.4309427157306762,0.26657212093160787,0.15811583962913384
13,3.2133925625901814,70.88072667248535,0.3892001509666443,0.0008103082654997706,3.4124062031405042,68.33403239448482,0.6531063972499371,0.43057458646760216,0.2664760211302859,0.15721501595741658
14,3.172488321219656,71.47963222376019,0.3887903690338135,0.000828667776659131,3.3947306070721956,68.53022577827171,0.6579525446466001,0.43588710820244286,0.27216446651097537,0.16285437267498967
15,3.1333147553982195,72.04327475174478,0.39124464988708496,0.0008019580272957683,3.3815234153360874,68.73312658762666,0.6563427517397501,0.434317530777149,0.2702905277245392,0.16048285434281917
16,3.0989178397307895,72.5434438428917,0.3887794613838196,0.0008180919103324413,3.370421571524473,69.00310214381211,0.6576339398004527,0.43589203040625496,0.27181123497749476,0.16185928376970818
17,3.067370290253534,73.03091855298058,0.3860328495502472,0.0008298156317323446,3.356690511266114,69.02825535847954,0.6587406724239121,0.43851908041014065,0.27529828663116207,0.16540207775387436
18,3.0345043559337785,73.55309195789613,0.386610209941864,0.0008073697099462152,3.349721732894803,69.13557461893868,0.6571308795170622,0.43613913943158816,0.2730468845149355,0.16378073550304803
19,3.004426866334627,73.92998187741989,0.3857858180999756,0.0008995861280709505,3.340514092874355,69.33512207937429,0.6563259830636371,0.43508576381509406,0.27245282286298084,0.1636102642914232
20,2.9735535357215555,74.46090040553158,0.38847410678863525,0.0008643446490168571,3.3316576149834063,69.43238078303516,0.6595120315251111,0.4384041912891861,0.2749346169443746,0.1660247941013908
21,2.9471869939257616,74.7824983850636,0.3867318332195282,0.0007480522617697716,3.327129897917767,69.512870217585,0.6600486291607277,0.43757593122812377,0.27432806510674257,0.16350453532920486
22,2.919472209956893,75.20649971975561,0.3860541582107544,0.0008526359451934695,3.3256381871624927,69.58162174497114,0.6614739666303345,0.43971710763895644,0.2757417191953904,0.16527966928835391
23,2.896968747056303,75.55292264928508,0.38639989495277405,0.0008301002671942115,3.323277402321931,69.64031195074853,0.6616584220675777,0.43913079729757865,0.2751824699181125,0.1649006466091916
24,2.871003417078514,75.9219137314876,0.38625550270080566,0.0009116808651015162,3.3164347085747266,69.75433876411087,0.6585729856627819,0.43744489168846157,0.27530760230511253,0.16580226638980267
25,2.8474730608648113,76.22602128741758,0.387188196182251,0.0007840684847906232,3.315460385302341,69.77949224494274,0.6619267208853861,0.44183252869201706,0.2778105343403706,0.1674619249797106
26,2.8220314056454705,76.72421587065713,0.38636475801467896,0.0008365617250092328,3.311294411273597,69.8985496562415,0.6639724993711746,0.4434886475065133,0.2799269998524748,0.1692868308991579
27,2.801199361512446,77.0128076732885,0.3893507421016693,0.0008311764686368406,3.3144804531744123,69.8700430748638,0.6612559738408653,0.4404834926180777,0.2767960299774402,0.16670329724126023
28,2.779585947009248,77.29603926280205,0.38742104172706604,0.0008650723611935973,3.31086747700904,70.00754584498104,0.6596964869623543,0.4394145402162668,0.2762476074028174,0.16590863925837068
29,2.7570705581844,77.66333793013568,0.388252317905426,0.0009198585757985711,3.3101403340496143,69.85662796835773,0.6616081160392387,0.44082058306873956,0.2770933524523386,0.1669868204681721
