epoch,trainLoss,trainTop5Acc,trainBatchTime,trainDataTime,valLoss,valTop5Acc,bleu1,bleu2,bleu3,bleu4
0,3.2605464905497636,62.826457141395245,0.17805838584899902,0.000763299991376698,7.097801949889839,30.29796832808781,0.7243127132758219,0.5287515014541673,0.38164843451383407,0.2675262342494494
1,2.720080526993272,69.8273688052673,0.17571735382080078,0.00034393230453133583,7.348080303127089,30.63110621007302,0.7322378509361452,0.5404731222470162,0.39332977745872744,0.2788341593494305
2,2.5812122613234174,71.65417778385836,0.17762354016304016,0.00034379769931547344,7.396440461275626,30.71750959918645,0.7296327085852479,0.5384108144121488,0.392155846782248,0.277161662620128
3,2.5008728099938935,72.72581269569581,0.18339115381240845,0.00040543265640735626,7.493227761480434,30.785841991701673,0.7437038727839915,0.5526680633797711,0.4063490094266305,0.2914295758107005
4,2.4449051914069915,73.47391793725033,0.1827065348625183,0.00035967491567134857,7.441618798986168,31.031082095273906,0.7405652362702713,0.5479473124945424,0.4006452532229006,0.28488134754815053
5,2.4027375283748422,74.04139989896593,0.17850515246391296,0.0003830311761703342,7.593587448476265,30.87413108877388,0.7427741875058537,0.5519485292122157,0.40509066250016107,0.2909370380306642
6,2.3691641025094627,74.4892257594012,0.17826122045516968,0.0003820717101916671,7.568191309964119,31.08851522896613,0.7446547295255365,0.5543707664651882,0.4079853470094878,0.2935292231353219
7,2.3424745209859834,74.86877352841093,0.17861545085906982,0.000341841543558985,7.624414126480306,31.236389748652478,0.7527280291998412,0.5636042498445841,0.4177096795509016,0.3037063074736713
8,2.319668464474744,75.15935496930673,0.1787777990102768,0.0003618370392359793,7.643391409761514,31.35612482404609,0.7525420525420525,0.5642181272831183,0.4188516062919251,0.3046534703831918
9,2.300414838047493,75.42314330562598,0.17852789163589478,0.0003436518891248852,7.684005250264228,31.434909224088756,0.7471701631701632,0.560757662611182,0.417466478810131,0.3035615767530981
10,2.283473519556085,75.66001585887008,0.17897608876228333,0.00036789639852941036,7.771319973143244,31.3465199530208,0.7488015519203148,0.5625330242461597,0.4163217286604076,0.30087521934697997
11,2.2681723471023787,75.88307361756844,0.17907187342643738,0.0003689139848574996,7.7221465032710315,31.165908747214118,0.7468178275874865,0.5586301431498324,0.41414855890285146,0.29975062303658206
12,2.2549916210889,76.06526766372245,0.17911744117736816,0.0003559622564353049,7.713197330657666,31.342630540570624,0.7541730179340974,0.5671422666988151,0.4212890211878924,0.30600288009990595
13,2.242528970750195,76.229192218542,0.1785115897655487,0.00035694707185029984,7.777322064770121,31.38997831366326,0.750723663323809,0.5637902933845502,0.41886465611190016,0.3039246618005869
14,2.2324732632719733,76.37380307582485,0.1788778305053711,0.0003607174730859697,7.78749540802498,31.392583725352807,0.7440361535042228,0.5606181453230764,0.4178185821769556,0.30404788630764484
15,2.2215322353739464,76.52483221199324,0.17866487801074982,0.00036035600351169705,7.77384185777013,31.380112317537915,0.7513390440998078,0.566343852236155,0.4219286642730129,0.3080321055661331
16,2.212799745295319,76.64109870134943,0.17830272018909454,0.0003465065383352339,7.817991789287029,31.435055345351863,0.7505685843182581,0.5660644803991796,0.42221779231095063,0.3079119191581872
17,2.2043170412731405,76.76998900423482,0.17874771356582642,0.00036359328078106046,7.835268303774647,31.37244817788964,0.7517027748231914,0.5656670242815536,0.4219540817594919,0.3081152692298019
18,2.1964195499099772,76.85778544841762,0.17803677916526794,0.0003664938558358699,7.83103885503932,31.296070171686793,0.7543869569314862,0.5687542336604943,0.42423944152657195,0.30972072795537586
