epoch,trainLoss,trainTop5Acc,trainBatchTime,trainDataTime,valLoss,valTop5Acc,bleu1,bleu2,bleu3,bleu4
0,3.154071554163858,64.220586804174,0.2114006766571512,0.0002662680160122502,2.6955601139348837,71.59516926070718,0.6827412318175953,0.47073508587545043,0.3041170652622675,0.19012475653224234
1,2.6810971104880412,70.40256557446719,0.2130307239430757,0.00023790436698250712,2.538665130305878,73.59902631936865,0.7016324495112416,0.49090908432028524,0.3221707739318973,0.20526989753845767
2,2.5591867278302245,72.03991009957045,0.21238820421643181,0.0002346770155431187,2.466664664709919,74.67767753455136,0.7064276173769909,0.4986148726654663,0.3304152663711553,0.21369636174582582
3,2.4894409433751044,72.98577089803113,0.21133762997377392,0.0002412185899525251,2.408157284013426,75.36260187552092,0.7098766508455189,0.5024661039932455,0.3346606350874668,0.21737040811296673
4,2.4420454781819196,73.61293664471098,0.21133694075255888,0.0002402610905950803,2.3757293539370647,75.82014807478369,0.7145916086306047,0.5081101911087538,0.34081335371432164,0.22283514664197646
5,2.406662784450225,74.10593850357299,0.21142390328953461,0.00023538991430091017,2.3488538660795233,76.18458083258064,0.7169769866816392,0.5115745321614724,0.34336461214246033,0.22434810067938357
6,2.379635658667182,74.46950369986216,0.2113950552610122,0.00024213945511410753,2.331222782754547,76.42416485612753,0.7187137092977433,0.5122178706792356,0.34495275904156414,0.22650292416732198
7,2.3578905047199252,74.76719570527737,0.21133517264080726,0.00024103207879653152,2.3214565174640494,76.68885812231689,0.721130473902081,0.51607393763693,0.34957120720599744,0.23080937519290146
8,2.3395241793175447,75.03443021383688,0.2115136162195754,0.00024256303800376656,2.3051355371347273,76.80150097472685,0.7210223646629259,0.5168673268115078,0.3506963911922199,0.23207768588779762
9,2.3237500214911364,75.24504580635067,0.21122543650984751,0.00023517459412103803,2.2947556794587913,76.90786651647619,0.7223057259535409,0.5185818097287906,0.35212338457008274,0.23378790998547397
10,2.3102364304990406,75.41316256604257,0.211156140800358,0.00023524185558211776,2.277181014917218,77.10943793657823,0.7249735829843033,0.5214410361124147,0.35509584249573317,0.23611875321686313
11,2.2974165811543625,75.61837341568663,0.2111605688240983,0.0002404054724258321,2.2780329970708473,77.13001356596581,0.7236413981663278,0.5209325369464098,0.3544203556324872,0.23546689536515208
12,2.287095675663116,75.75007360305105,0.21141812767959317,0.0002452930128920511,2.270854725429195,77.2304505365357,0.7225358940110969,0.5189065317391053,0.3534169946301682,0.2354507312645839
13,2.241716609697305,76.32909509258076,0.17748381197452545,0.00035658106207847595,2.241342191906992,77.67055983960739,0.7268986249202258,0.5252985833432087,0.35946302486787535,0.24067616570011494
14,2.223905198132522,76.55836470378739,0.17703789472579956,0.0003309511230327189,2.2318190739618413,77.72775319283873,0.7260442131914197,0.5250452440853903,0.36004705245551494,0.24102959585331785
15,2.2102829249153366,76.71475246814803,0.17651021480560303,0.0003325980214867741,2.2294549552107723,77.83586226971366,0.7263894652777536,0.5263418736309052,0.36101908791237575,0.24198369347354826
16,2.199853073412581,76.83985736653874,0.17717453837394714,0.00034297798993065953,2.219243316565881,77.91886229655377,0.7275158938018532,0.5258784565108003,0.36136422000716206,0.2430818573198171
17,2.1912064133942804,76.98741028070195,0.17725497484207153,0.00033899949630722404,2.2148406428396155,77.9927950383909,0.7275089190122302,0.5271613461131329,0.36283399366929775,0.24451422369351486
18,2.1829989399384906,77.08536948799964,0.17789766192436218,0.0003372829523868859,2.2115986316517624,78.03987495265554,0.7266789190471042,0.5265574660572138,0.3617817609914177,0.24310240115736503
19,2.1755241480914216,77.17572906971007,0.17679287493228912,0.00033228943357244134,2.207128269394096,78.0939295547932,0.7283772803202824,0.5282033960406719,0.3632889707213156,0.24434104626598258
20,2.168319910555156,77.28247227507292,0.17684046924114227,0.0003314381465315819,2.2051262055008687,78.14624046002402,0.7285237509023634,0.5275631911715094,0.3632955818650297,0.24510853890010645
21,2.1624946928675466,77.3606861649853,0.17692384123802185,0.0003397057007532567,2.2040429862328708,78.10020686401955,0.7288236668561484,0.5275266385756062,0.36278425729369546,0.24395215396312236
22,2.156905434929338,77.44403755546219,0.17681536078453064,0.00033515034010633826,2.198835911896116,78.20099263832162,0.7295525323717423,0.5292853876741835,0.3644420100972046,0.24531971019620002
23,2.150661840562567,77.51308614706008,0.17678570747375488,0.0003303926787339151,2.1972886334995563,78.26237068300838,0.729165431547671,0.5296369657927751,0.36445613767313395,0.2451088693687687
24,2.1458459674043597,77.59247533330517,0.17691612243652344,0.0003300816169939935,2.1940886853008115,78.32165653658778,0.7307277844232023,0.5305462180746945,0.36550896522082976,0.2463924328563445
25,2.140860566270244,77.66129634046,0.17698636651039124,0.0003367263125255704,2.1932774404668973,78.28329526878417,0.7294095491844728,0.5297361382573017,0.36537932702788967,0.24667307265822958
26,2.1369483378652863,77.73371360537932,0.17676517367362976,0.00032983330311253667,2.1937952068257633,78.30700944834318,0.7297373642967494,0.5294788166922696,0.36488733763824627,0.2457906631506033
27,2.131577153424232,77.78040063566523,0.1770719289779663,0.00033055018866434693,2.1883321112583554,78.40849240024497,0.729465347501456,0.5307865030271657,0.36651851070026104,0.2474678521138444
28,2.1271146259738263,77.84642089094622,0.1767638772726059,0.0003337669768370688,2.1874183500946818,78.37675736600313,0.7289596752537951,0.5298119784371824,0.366468112827421,0.2477428833514443
29,2.1233249940075365,77.93084166969827,0.17682325839996338,0.00032967113656923175,2.1878156776408635,78.41930344073113,0.730755683581694,0.5308719781207213,0.3666478594875274,0.2479275900458838
30,2.119708744852467,77.96653289865407,0.17702481150627136,0.00033044631709344685,2.188532313225476,78.43011435760002,0.7302395491495988,0.5303952469581612,0.3663793297236735,0.248078278815009
31,2.1158470080014986,78.02285576929671,0.17681710422039032,0.00033686618553474545,2.186220829380678,78.50265228822363,0.7299152214321335,0.5297749948423034,0.3659881344414209,0.2475044330444902
32,2.1122815752747557,78.06486180737346,0.17732524871826172,0.0003376953536644578,2.185274557771289,78.51590442089251,0.7298663979047731,0.5300098700589742,0.365606636576829,0.24650585239452769
33,2.1084487612489826,78.11784667812097,0.1778385043144226,0.000337121426127851,2.1826667583807686,78.50927836139682,0.7316275322845575,0.531527867105904,0.36709745177133124,0.24825050838942042
34,2.105861016366669,78.14708431816814,0.17781798541545868,0.0003441544249653816,2.1852783111172207,78.552870737444,0.7310939608784051,0.5321324499028746,0.3683980633949024,0.24965592093516067
35,2.101658682091582,78.22618440119027,0.17786437273025513,0.0003345496370457113,2.179868753047593,78.55287067125981,0.731432238175116,0.5322949192639327,0.368124167839896,0.24911337299647734
36,2.0991006288634226,78.25930238203117,0.1777287721633911,0.0003477398422546685,2.1808286427877,78.56472795118377,0.7323180364572254,0.5330555791023693,0.36898471933873617,0.24996441790840923
37,2.0963815613875454,78.30427878388303,0.17769208550453186,0.0003518100711517036,2.1807866421327105,78.60832056777224,0.730940515506701,0.5315383714868821,0.36776976018562146,0.24920453640053902
38,2.0929360851544967,78.34594008133146,0.17793439328670502,0.0003391173086129129,2.1769184583369543,78.56786622090384,0.7299152214321335,0.5315170797366942,0.3678590507866129,0.2490106879858938
39,2.090402927359811,78.38549320216221,0.17784160375595093,0.0003431317745707929,2.1785159744295925,78.64075306293368,0.7307138348439565,0.5324137337044775,0.36855056416373094,0.24959787701753883
40,2.0874957560534373,78.42894668698823,0.17755652964115143,0.00035284110344946384,2.1741439961639437,78.69411016654897,0.7314671121232306,0.5337938783761258,0.3707121129387557,0.2521602099364272
41,2.085432353841417,78.44847479684557,0.17711687088012695,0.00035780202597379684,2.1740719376149737,78.6557488940684,0.7326005154369531,0.5341286775674463,0.3699186037805967,0.2507457211347253
42,2.082711689398046,78.48575029828298,0.17707379162311554,0.0003561457560863346,2.171275367240335,78.66167751135231,0.7317844650510729,0.5334932041528476,0.3699480067319542,0.25092252050092456
43,2.080242387034242,78.52844375006646,0.17720875144004822,0.00035482458770275116,2.1743755733399315,78.68295053214948,0.7317321541289011,0.5335474949922895,0.3695031964534816,0.24993115250746248
44,2.078122930850537,78.5668652908216,0.1773495376110077,0.000357520068064332,2.1710793077938435,78.7268916295104,0.7308603054260376,0.5322389304141544,0.36881210458256314,0.24984266870950328
45,2.075349737212098,78.59570264264835,0.17743277549743652,0.0003618648916017264,2.1706662165197654,78.70248007897492,0.7337827422780361,0.5352067587489349,0.37106382898346585,0.2518151988812729
46,2.072866603471746,78.63645812792569,0.17708352208137512,0.0003580403863452375,2.1716701902864264,78.73735394751877,0.7308603054260376,0.5331876496485539,0.3694015633150893,0.25031833517472535
47,2.0711562292067836,78.66566507357076,0.1768348217010498,0.0003560221230145544,2.1696676393099628,78.72619436024225,0.7311950953279371,0.5334825846189789,0.37033705133154254,0.25146708258730066
48,2.0692726450560492,78.69729604634098,0.1777045577764511,0.00036921841092407703,2.167983392995862,78.84162684337305,0.732684212912428,0.5354676852861499,0.37228293692923625,0.2529692511553907
49,2.066779722648395,78.71692533538642,0.17710956931114197,0.0003535764990374446,2.168691133009572,78.80431185855494,0.7335839607737832,0.535571394072889,0.3716696096980985,0.25247819900200347
50,2.0645788292095597,78.75425357293602,0.17723476886749268,0.0003516775614116341,2.16811110933182,78.73665638098298,0.7311462718005768,0.5323220563876021,0.3686045866915573,0.24949271564869915
51,2.062565307040485,78.7837750175235,0.17744722962379456,0.0003672901075333357,2.16720346426858,78.77257653708536,0.731209044907183,0.533110517017727,0.36993102782289544,0.2511777155776678
52,2.0605206884551106,78.81734944540297,0.1773073673248291,0.0003611432039178908,2.1669470689272003,78.8255850563491,0.7327051372812967,0.5336084129470651,0.36989313953562053,0.25114358700721745
53,2.058762943576653,78.84914321565955,0.17718961834907532,0.0003545813378877938,2.165620610723163,78.83813960809793,0.7335490868256687,0.5346368842348542,0.3712146460068542,0.2527754919594673
54,2.057081442109988,78.8665795016766,0.17737935483455658,0.00037092596176080406,2.166197900072887,78.81268167546696,0.7322971120883567,0.5345469412127911,0.3715989489369056,0.2529410251845966
55,2.0548735828479754,78.896020682895,0.177243173122406,0.0003583802026696503,2.16268150138981,78.88975326218643,0.7337513557247329,0.5352136444969006,0.3716309005048418,0.2530954499284795
56,2.0538406990771048,78.91110515958754,0.17703527212142944,0.0003538573218975216,2.1633707686717805,78.80954298748107,0.7319762717657029,0.5338958275600567,0.37037120705453497,0.25158705744963034
57,2.0520516049287534,78.93067940955406,0.17744508385658264,0.00036720052594318986,2.1656647447832214,78.87510602592121,0.7323808095638316,0.5345565512734487,0.3711808109870483,0.25197428218255696
58,2.050138601814737,78.97137577162283,0.17710910737514496,0.00035464094253256917,2.162691368078223,78.8161690275206,0.7317984146303187,0.532863805337373,0.36954343492324054,0.25078794538696947
59,2.0483422954383177,78.99320781119332,0.17708048224449158,0.0003517703735269606,2.1629208824330046,78.83011847599859,0.731400851621813,0.5333219172013124,0.3702753564222142,0.2518441372520266
60,2.046589454711454,79.01708705239172,0.17722651362419128,0.0003613070002757013,2.161613418899982,78.85906403419187,0.7327295490449769,0.5341626122206179,0.3706336302617334,0.2519010955649847
61,2.045313893179096,79.04380845672189,0.17739421129226685,0.00035502517130225897,2.1649792398668577,78.90753866931115,0.7327888347567717,0.5341265684996234,0.37058131814180756,0.2515780802293379
62,2.0436665775071,79.0805393677443,0.17750206589698792,0.00035809678956866264,2.1634084166954386,78.87754713361066,0.7321576162958985,0.5345431236006237,0.3712372071258958,0.25257275444491406
63,2.0423811223668835,79.07856843296462,0.17721161246299744,0.00035866707912646234,2.163943176478693,78.85278652653767,0.7331724481860316,0.5357375696496725,0.37281352543248564,0.25410077598068237
64,2.0401454535605765,79.1273804418288,0.17722737789154053,0.0003671180456876755,2.164248294877998,78.9173034335882,0.7320181205034403,0.5345392880150015,0.3716311003375136,0.2532006779968091
65,2.038269528530353,79.15455806754323,0.1769631803035736,0.00034871784737333655,2.1617192233706364,78.9225346295092,0.7334758515346281,0.5352100261497972,0.3720309798303302,0.2535410945979631
66,2.037489699439215,79.14395775778102,0.17740070819854736,0.0003639024798758328,2.158201152354757,78.92776573182861,0.7335874481685947,0.5360957129481724,0.37244017147787967,0.25314511792058975
67,2.0358297205302023,79.17422145509539,0.17735682427883148,0.00035835907328873873,2.160842387793982,78.88975309687144,0.7313869020425672,0.5348967847715667,0.3729656791624701,0.2546162486750989
68,2.03414483974949,79.19466494611262,0.17703598737716675,0.0003606505342759192,2.1570105409263167,78.90370270249532,0.7326563137539364,0.535169900987492,0.3727008802987246,0.2545224722473294
69,2.0334522454275117,79.2135418019683,0.17729932069778442,0.0003611614811234176,2.1572623345339443,78.98251787927906,0.7350626161738396,0.5364277089114451,0.37244645184767033,0.2533342532153202
70,2.031802666807962,79.24434439320015,0.17756089568138123,0.0003662605304270983,2.160502634968073,78.87789597579787,0.7345918178742934,0.5358684748120012,0.37256192680042277,0.2535720230275187
71,2.0305035699967147,79.25173868331457,0.17735126614570618,0.00035239110002294183,2.1589530419489678,78.94380764190862,0.7330643389468765,0.5351017394692885,0.37224859978347496,0.25368964981374953
72,2.029038275978242,79.29354774431725,0.17766083776950836,0.00037789196358062327,2.1563941999529006,78.98879508469767,0.7342988767101313,0.5363242175310486,0.37315413041465406,0.2543381704527181
73,2.027465285915083,79.31307248031386,0.1771053820848465,0.000346957502188161,2.158635065637945,79.01704309223605,0.7333921540591531,0.53595900494096,0.3727104133231177,0.25384103843856287
74,2.0259523102677615,79.32586564199583,0.1772293895483017,0.00034623363171704113,2.157806269512162,79.00448840664298,0.7321018179789152,0.5349751889496565,0.37218455878367646,0.2536674431312673
75,2.0253121145504194,79.33557176452736,0.17716029286384583,0.0003446030314080417,2.1576024995622434,78.99716479823846,0.7324121961171346,0.5357418502728261,0.372862937680442,0.2537962804281062
76,2.0073959964543318,79.58857810084156,0.17725050449371338,0.0003449167124927044,2.150111881400854,79.08679090980904,0.7347836245889233,0.5373821642460747,0.37435430909591877,0.2556441420087627
77,2.001326079240103,79.67951928033189,0.17709434032440186,0.0003436719998717308,2.148893641304397,79.07109753837109,0.7340652212577639,0.5371063452522703,0.3738810598715725,0.25520130886276066
78,1.9977134151501055,79.73492167627083,0.17724430561065674,0.0003390783385839313,2.1501954364971674,79.1663034611653,0.7334967759034968,0.5356415950940293,0.37286134885806516,0.254241210782627
79,1.9958422350285163,79.7665372777027,0.17748387157917023,0.0003476281126495451,2.1493390502523337,79.18408917773854,0.7353206833898872,0.5379206979750158,0.374880000828707,0.2558403745656826
80,1.9940771508785116,79.78884896784535,0.17730695009231567,0.0003500044113025069,2.149693432943693,79.12584979937814,0.7332073221341461,0.535951572909149,0.37379962147642026,0.2556334581512443
81,1.9922483712207728,79.82925669543746,0.1771324872970581,0.00033706537215039134,2.1487558439430146,79.15061026441704,0.7343825741856062,0.5361795138810275,0.37331593622687925,0.2550492897337051
82,1.9915040851267356,79.82371340567042,0.1773810088634491,0.00034265004796907306,2.1515645178476337,79.15723620896343,0.7343163136841885,0.5372425862302734,0.37463891711504,0.2559568386209966
83,1.9892268146396888,79.85793724098474,0.1774234175682068,0.00035667116753757,2.1466973010861614,79.15723608638547,0.7343163136841885,0.5370597875867921,0.3744484653816203,0.2554766207405718
84,1.988571081833121,79.86673879408076,0.1774037480354309,0.0003476426936686039,2.146966482313645,79.20327001682382,0.7350521539894053,0.538289592016847,0.3752743239956818,0.25657302742532956
85,1.98648786678334,79.9056251180465,0.17719125747680664,0.0003452475357335061,2.148822908100135,79.15165647356892,0.7338524901742651,0.5368901465894248,0.3740215630613927,0.2550935414259132
86,1.985777371515536,79.91086044828563,0.17738959193229675,0.0003454886609688401,2.1461844114946182,79.1614212094932,0.734504633004007,0.5374185237949818,0.37458101264276,0.25573981282176583
87,1.9848946011539033,79.91594487324757,0.1771019995212555,0.0003368408652022481,2.147702533428821,79.18129920855124,0.7343337506582458,0.5373246783832817,0.374336754653371,0.2553791852405143
88,1.9833676085783953,79.93761315215586,0.17733195424079895,0.00034204404801130295,2.1473210433697427,79.11782875356353,0.7331201372638598,0.5362384163303375,0.37399070483085345,0.2557037711212108
89,1.9825834193636274,79.9575475245893,0.17751018702983856,0.0003476013080216944,2.147502120531179,79.1760683578939,0.7351532884389375,0.5381335451361949,0.3756597901940286,0.25663256869688506
90,1.9818927976332037,79.96591793174211,0.17734289169311523,0.00034231081372126937,2.1448130405547796,79.16839591520103,0.7344453472922123,0.5375247422391561,0.3748485073732677,0.2561587359460015
91,1.9798778513994233,79.99474624600872,0.17737677693367004,0.00034468056401237845,2.1502594519575773,79.16979087871718,0.734581355689859,0.5372141693198903,0.37431552192898176,0.2552743220506695
92,1.9791164455224066,80.00206957968257,0.17756962776184082,0.0003442407469265163,2.146683140348575,79.22070690245535,0.7349475321450617,0.5379695111312025,0.3756460640544409,0.25692689640680755
93,1.9786082455552214,80.01192436232724,0.17735493183135986,0.0003430974902585149,2.146759086668479,79.18653015096017,0.7346859775342026,0.5371975643288895,0.3748660686835833,0.2561570525130675
94,1.9776076428763785,80.02004530995039,0.17734140157699585,0.00034164986573159695,2.144971191192768,79.20082868971215,0.7343372380530572,0.5375373740529207,0.3754969141647111,0.2570249039852889
95,1.9769296433913082,80.02185612818049,0.17716765403747559,0.0003365854499861598,2.146667464658128,79.22837899204806,0.7351742128078061,0.5377130504515599,0.37502965857367404,0.2563063846211009
96,1.9757880342321754,80.05440160583869,0.17731183767318726,0.00034522509668022394,2.1443987165984373,79.15897984236753,0.7339710615978545,0.5375415930518502,0.37537817450494604,0.2567021084526322
97,1.9747823575021126,80.07864742934215,0.17735794186592102,0.00034639728255569935,2.1492716717510585,79.22349669346085,0.7346371540068423,0.5379080832996016,0.37489489336498744,0.25589493578311157
98,1.9739438633965718,80.08366411418639,0.1774841994047165,0.00034737837268039584,2.147829218528159,79.19071525481961,0.7340163977304035,0.5381239120997404,0.37612324665472385,0.2579699994914218
99,1.972896627039609,80.10790991414757,0.17761875689029694,0.00035149275208823383,2.144671868034839,79.20257226339668,0.733859464963888,0.5370023505040488,0.37464343970493585,0.25618169978709326
100,1.972494893945239,80.10118097945534,0.17754262685775757,0.0003459299332462251,2.1431296580828407,79.19699258618357,0.7349335825658159,0.5376955441826398,0.37512193636788244,0.2561744211593612
101,1.9716402189267481,80.1248293744512,0.1773238480091095,0.0003424164024181664,2.145155431827692,79.17816060909503,0.7357670699257534,0.5383842492394134,0.37575170782498135,0.2569601337823932
102,1.9707698404919078,80.13076995109957,0.17740443348884583,0.00034851732198148966,2.1449177287566763,79.2266354105686,0.7367121539196574,0.5387899907781157,0.3758559836485841,0.25664414477551956
103,1.9697812003752129,80.15585040114934,0.17751993238925934,0.00034540327033028007,2.1455591146087727,79.23151778889282,0.7349231203813815,0.537892721765423,0.3752717307921776,0.25635983574828186
104,1.9691234210476969,80.15059968723227,0.17725279927253723,0.0003413439844734967,2.143537131971012,79.21826566447618,0.7341872800761647,0.5369159608189522,0.37488075083900946,0.25628310574044577
105,1.9687815370762909,80.15481570073031,0.17713765799999237,0.00034771027276292443,2.1473715036671264,79.22558924427848,0.7335490868256687,0.5373609730918426,0.3752772592462026,0.2566641569902109
106,1.9674594014944309,80.17919393927808,0.17733711004257202,0.0003439426072873175,2.1431406361672423,79.31172790343824,0.7343337506582458,0.5375021717724792,0.37477905603723205,0.2559718341487822
107,1.9535011202070758,80.3917861812726,0.17737869918346405,0.00034139439230784774,2.1400522141757476,79.32951363618338,0.7354811035512141,0.5389395564471278,0.3766023537391602,0.25783042841518083
108,1.9482971499166526,80.45078267864862,0.17734667658805847,0.00034731588675640523,2.1424736906631257,79.31242533833317,0.734619717032785,0.5374371248170521,0.3750825529077727,0.25631581473196446
109,1.946905428349732,80.48240097498918,0.17726799845695496,0.00033681612694635987,2.14339892333016,79.3078918595461,0.7349998430672335,0.5380121435853689,0.37536507011072845,0.2565769745977542
110,1.9446060287369709,80.51370531974044,0.17707550525665283,0.0003386945172678679,2.1428973318294133,79.33509339255146,0.7350242548309137,0.5376738758889636,0.37516210558524227,0.25666177754449954
111,1.9437374515440013,80.53704283708414,0.1774291694164276,0.0003445242182351649,2.1404710128982014,79.34555564670372,0.7347905993785463,0.538131216889236,0.37556145799768936,0.25708338875502573
112,1.9423564068031756,80.54874841966458,0.17713309824466705,0.00034275639336556196,2.139209749359844,79.33474451908057,0.7357461455568847,0.5386506304790711,0.3766688534898807,0.258164487737399
